,open,high,low,close,volume
2021-05-20,0.9982,0.999,0.9975,0.9979,2836014072.2
2021-05-21,0.9979,0.9994,0.9973,0.9983,2464998242.99
2021-05-22,0.9983,0.9994,0.9981,0.9991,1212891660.24
2021-05-23,0.999,0.9997,0.9984,0.9986,1899242316.19
2021-05-24,0.9986,0.999,0.9982,0.9988,1936614562.08
2021-05-25,0.9989,0.999,0.998,0.9989,1385213311.29
2021-05-26,0.999,0.9991,0.9983,0.9986,1179973773.37
2021-05-27,0.9986,0.9992,0.9984,0.999,1046387733.84
2021-05-28,0.9991,0.9998,0.9987,0.9996,1244362267.9
2021-05-29,0.9996,0.9998,0.9991,0.9993,959006219.51
2021-05-30,0.9993,0.9998,0.9992,0.9994,819303699.36
2021-05-31,0.9994,0.9998,0.9991,0.9997,1046258345.88
2021-06-01,0.9997,1.0004,0.9996,1.0002,1490459701.32
2021-06-02,1.0003,1.0005,0.9999,1.0,1432995285.49
2021-06-03,0.9999,1.0005,0.9995,0.9998,1166259313.58
2021-06-04,0.9999,1.0,0.9993,0.9995,1442631517.74
2021-06-05,0.9996,1.0001,0.9994,0.9997,904860327.96
2021-06-06,0.9996,0.9999,0.9994,0.9997,596168029.48
2021-06-07,0.9996,1.0,0.9992,0.9997,1155234693.38
2021-06-08,0.9997,0.9998,0.999,0.9992,1397041973.0
2021-06-09,0.9993,0.9995,0.999,0.9995,1056608602.76
2021-06-10,0.9995,0.9997,0.9993,0.9996,787387586.49
2021-06-11,0.9997,1.0,0.9995,1.0,660341066.85
2021-06-12,1.0,1.0,0.9996,0.9998,614982622.11
2021-06-13,0.9999,1.0,0.9997,0.9998,494318109.82
2021-06-14,0.9999,1.0,0.9995,0.9996,786680702.67
2021-06-15,0.9997,1.0002,0.9996,1.0,718315859.48
2021-06-16,0.9999,1.0003,0.9998,1.0003,550500967.01
2021-06-17,1.0002,1.0003,1.0,1.0,490838280.21
2021-06-18,1.0001,1.0001,0.9994,0.9996,784583692.06
2021-06-19,0.9996,0.9998,0.9994,0.9997,476912874.03
2021-06-20,0.9998,1.0013,0.9997,1.0001,880947157.04
2021-06-21,1.0001,1.0004,0.9996,1.0002,1562680675.75
2021-06-22,1.0002,1.0003,0.9995,0.9997,1600057446.77
2021-06-23,0.9997,0.9999,0.9994,0.9999,1335810823.79
2021-06-24,0.9999,1.0004,0.9998,1.0002,802561070.24
2021-06-25,1.0002,1.0003,0.9999,1.0001,906943778.92
2021-06-26,1.0001,1.0005,0.9998,1.0001,827330881.66
2021-06-27,1.0,1.0001,0.9997,0.9998,669616218.2
2021-06-28,0.9998,1.0002,0.9996,0.9999,1140808627.44
2021-06-29,0.9998,1.0,0.9995,0.9999,911183857.69
2021-06-30,1.0,1.0,0.9996,0.9998,622258214.11
2021-07-01,0.9998,1.0002,0.9998,0.9998,762214597.76
2021-07-02,0.9998,1.0002,0.9998,0.9999,607596047.45
2021-07-03,1.0,1.0,0.9997,0.9998,412086100.57
2021-07-04,0.9998,1.0001,0.9997,1.0,519143095.97
2021-07-05,0.9999,1.0,0.9997,0.9997,441413822.78
2021-07-06,0.9997,1.0,0.9996,0.9999,650004034.42
2021-07-07,0.9999,1.0,0.9996,0.9998,559006931.02
2021-07-08,0.9998,1.0,0.9996,0.9999,630116895.11
2021-07-09,0.9999,1.0001,0.9998,1.0001,515696923.84
2021-07-10,1.0001,1.0001,0.9999,1.0,351513512.84
2021-07-11,0.9999,1.0001,0.9999,0.9999,314979687.86
2021-07-12,1.0,1.0001,0.9999,0.9999,587897254.94
2021-07-13,0.9999,1.0002,0.9997,1.0,681270019.92
2021-07-14,1.0001,1.0002,0.9999,1.0,555584525.3
2021-07-15,1.0,1.0004,0.9998,1.0002,740398506.97
2021-07-16,1.0002,1.0002,0.9998,0.9999,533678603.31
2021-07-17,0.9998,1.0,0.9998,0.9998,332790917.44
2021-07-18,0.9998,1.0,0.9998,0.9999,290302331.15
2021-07-19,1.0,1.0006,0.9999,1.0,622754712.09
