,open,high,low,close,volume
2020-04-04,0.01193,0.01223,0.01172,0.01197,615093518.1
2020-04-05,0.01198,0.01281,0.01185,0.01257,1097133069.8
2020-04-06,0.01258,0.01384,0.01256,0.01375,1277341392.2
2020-04-07,0.01374,0.01408,0.0131,0.0133,1087937201.2
2020-04-08,0.01331,0.01382,0.0132,0.01376,714089367.5
2020-04-09,0.01376,0.01385,0.01318,0.01345,497724341.5
2020-04-10,0.01344,0.01352,0.01201,0.01248,838827038.3
2020-04-11,0.01249,0.01283,0.01229,0.0125,528036725.0
2020-04-12,0.01251,0.01323,0.01231,0.01266,548355825.9
2020-04-13,0.01266,0.01269,0.01202,0.01257,735685993.1
2020-04-14,0.01257,0.0128,0.01239,0.01245,407937745.5
2020-04-15,0.01245,0.01262,0.01213,0.01219,398815357.5
2020-04-16,0.01218,0.01325,0.0118,0.01302,1053333712.5
2020-04-17,0.01303,0.01312,0.01272,0.01289,400276775.7
2020-04-18,0.01288,0.01356,0.01283,0.01339,473900360.2
2020-04-19,0.0134,0.01342,0.01277,0.0129,525442831.2
2020-04-20,0.01291,0.01318,0.01222,0.0124,789595347.3
2020-04-21,0.0124,0.01277,0.01229,0.01249,524975612.9
2020-04-22,0.01249,0.01315,0.01242,0.01298,399365090.1
2020-04-23,0.01298,0.0139,0.01278,0.01361,775372242.3
2020-04-24,0.01361,0.01433,0.01358,0.01392,792195885.4
2020-04-25,0.01392,0.01428,0.0133,0.01396,727507309.3
2020-04-26,0.01395,0.0143,0.01383,0.01426,441731882.1
2020-04-27,0.01427,0.01464,0.01414,0.01452,714855664.1
2020-04-28,0.01452,0.01536,0.0143,0.01528,690799647.6
2020-04-29,0.01527,0.01653,0.01507,0.01624,1306997595.6
2020-04-30,0.01623,0.01672,0.01493,0.01519,1488454256.4
2020-05-01,0.01518,0.01638,0.01517,0.01581,883077394.2
2020-05-02,0.01581,0.01641,0.01567,0.01635,570508836.7
2020-05-03,0.01635,0.01661,0.01553,0.01599,719802374.9
2020-05-04,0.01598,0.0164,0.01511,0.01623,1011849006.4
2020-05-05,0.01622,0.01669,0.01564,0.0159,1520675923.5
2020-05-06,0.0159,0.01627,0.01548,0.01554,787004590.8
2020-05-07,0.01553,0.01622,0.01535,0.01603,1003227106.8
2020-05-08,0.01603,0.01652,0.01589,0.01627,935646951.6
2020-05-09,0.01627,0.0166,0.01604,0.01609,692630721.8
2020-05-10,0.01609,0.01611,0.01284,0.01426,1789047015.9
2020-05-11,0.01426,0.01451,0.0132,0.01398,1345749866.9
2020-05-12,0.01398,0.015,0.01393,0.01455,1077838240.0
2020-05-13,0.01455,0.01541,0.01449,0.01501,732487794.5
2020-05-14,0.015,0.01538,0.01476,0.01527,769420000.7
2020-05-15,0.01526,0.01535,0.01456,0.01488,689783525.6
2020-05-16,0.01488,0.01513,0.01478,0.01497,557205229.7
2020-05-17,0.01497,0.01519,0.01491,0.015,488996761.0
2020-05-18,0.015,0.01559,0.01498,0.01537,639177656.4
2020-05-19,0.01537,0.01563,0.01504,0.01553,625472502.1
2020-05-20,0.01553,0.01555,0.01459,0.015,823277279.1
2020-05-21,0.01499,0.01509,0.01383,0.01421,780334525.4
2020-05-22,0.01422,0.01509,0.01408,0.01484,574051843.6
2020-05-23,0.01484,0.01573,0.01482,0.01496,785844138.7
2020-05-24,0.01496,0.01531,0.01418,0.01421,698411215.5
2020-05-25,0.01421,0.01476,0.01406,0.01472,671037657.3
2020-05-26,0.01472,0.01476,0.01423,0.01458,467500686.2
2020-05-27,0.01457,0.015,0.01443,0.0147,544223228.8
2020-05-28,0.01471,0.01518,0.01454,0.01514,516948824.6
2020-05-29,0.01513,0.01535,0.01491,0.015,499450730.1
2020-05-30,0.01499,0.01645,0.01491,0.01638,1067640788.5
2020-05-31,0.01638,0.01723,0.01539,0.01582,1576076060.8
2020-06-01,0.01582,0.0171,0.01577,0.01707,1272003796.8
2020-06-02,0.01707,0.01755,0.0155,0.01637,1378466762.3
2020-06-03,0.01635,0.01698,0.01593,0.01691,764202136.0
2020-06-04,0.01692,0.01735,0.01623,0.01687,932477687.5
2020-06-05,0.01687,0.01729,0.01673,0.01685,705915471.0
2020-06-06,0.01683,0.01716,0.01649,0.01704,495444520.4
2020-06-07,0.01704,0.01824,0.01682,0.0182,1568620124.2
2020-06-08,0.01819,0.01862,0.01773,0.01794,1258883594.1
2020-06-09,0.01794,0.01808,0.01743,0.01754,714307909.1
2020-06-10,0.01754,0.01768,0.01708,0.0176,578951235.8
2020-06-11,0.01761,0.01775,0.0151,0.01573,880233994.0
2020-06-12,0.01573,0.0167,0.01562,0.01644,429158018.5
2020-06-13,0.01644,0.01674,0.01611,0.01668,360463122.3
2020-06-14,0.0167,0.01671,0.01599,0.01616,319376526.5
2020-06-15,0.01616,0.0162,0.015,0.01606,782994181.0
2020-06-16,0.01608,0.01629,0.01597,0.01613,407083968.5
2020-06-17,0.01613,0.01649,0.01582,0.01621,470811398.3
2020-06-18,0.01621,0.01623,0.01579,0.01602,297870834.7
2020-06-19,0.01601,0.01616,0.01566,0.01586,369504217.7
2020-06-20,0.01586,0.01607,0.01556,0.01597,305950553.2
2020-06-21,0.01598,0.01603,0.01577,0.01582,193430086.9
2020-06-22,0.01582,0.01645,0.0158,0.01638,444402664.1
2020-06-23,0.01638,0.01677,0.01622,0.0165,502293048.3
2020-06-24,0.01651,0.01682,0.01557,0.01593,654819800.3
2020-06-25,0.01593,0.0161,0.01538,0.0159,452767718.5
2020-06-26,0.01589,0.01604,0.01565,0.01585,391427883.0
2020-06-27,0.01585,0.016,0.0148,0.01544,603752848.7
2020-06-28,0.01543,0.01597,0.0153,0.01577,360321981.7
2020-06-29,0.01578,0.01637,0.01576,0.01619,659473533.8
2020-06-30,0.01619,0.0166,0.01617,0.01636,469446916.3
2020-07-01,0.01637,0.017,0.01619,0.01686,631037219.8
2020-07-02,0.01687,0.01725,0.01615,0.01658,1094274818.7
2020-07-03,0.01659,0.01688,0.01649,0.01662,518559896.1
2020-07-04,0.01661,0.01692,0.01657,0.01682,492305345.7
2020-07-05,0.01684,0.01701,0.01631,0.01688,635875944.7
2020-07-06,0.01689,0.01819,0.01688,0.01802,1308886115.2
2020-07-07,0.01802,0.01814,0.0171,0.0172,896802894.6
2020-07-08,0.01722,0.01815,0.01682,0.01791,1341452980.8
2020-07-09,0.01792,0.01918,0.01752,0.01856,1719100196.8
2020-07-10,0.01855,0.01869,0.0178,0.01812,1068163189.9
2020-07-11,0.01813,0.01888,0.01811,0.01837,826526597.9
2020-07-12,0.01836,0.01854,0.01788,0.01818,600815518.3
2020-07-13,0.01815,0.01841,0.01695,0.01756,922411496.9
2020-07-14,0.01755,0.01777,0.01707,0.01765,624134874.7
2020-07-15,0.01765,0.01777,0.01744,0.01757,438452843.8
2020-07-16,0.01757,0.01763,0.0166,0.01716,671120048.1
2020-07-17,0.01716,0.01735,0.01702,0.01717,340578913.3
2020-07-18,0.01717,0.01745,0.01699,0.01742,322484939.4
2020-07-19,0.01742,0.01759,0.01716,0.01753,406733413.5
2020-07-20,0.01753,0.01757,0.0169,0.01716,404033197.8
2020-07-21,0.01716,0.01772,0.01714,0.01762,487837067.8
2020-07-22,0.01761,0.01797,0.01733,0.01794,399538220.0
2020-07-23,0.01792,0.01806,0.01773,0.01792,462917735.4
2020-07-24,0.01792,0.01827,0.01746,0.01794,526515505.6
2020-07-25,0.01793,0.01883,0.0179,0.01877,726348655.3
2020-07-26,0.01878,0.01937,0.01825,0.01852,847552344.2
2020-07-27,0.01852,0.01914,0.01758,0.01872,1338292018.4
2020-07-28,0.01871,0.0195,0.01817,0.01912,1175162599.9
2020-07-29,0.01912,0.01997,0.01893,0.01915,1280116972.4
2020-07-30,0.01914,0.01939,0.01865,0.01917,830799342.6
2020-07-31,0.01917,0.01978,0.01895,0.01968,829510685.5
2020-08-01,0.01968,0.02079,0.01939,0.02046,1541574235.9
2020-08-02,0.02047,0.02135,0.0175,0.01907,2497799717.0
2020-08-03,0.01907,0.02013,0.01877,0.01987,1163766904.6
2020-08-04,0.01987,0.02068,0.01987,0.02039,1048725753.9
2020-08-05,0.02039,0.02073,0.01999,0.02031,872977182.2
2020-08-06,0.02031,0.02056,0.01991,0.02022,823784529.6
2020-08-07,0.02024,0.02111,0.01885,0.01988,1431156389.0
2020-08-08,0.01988,0.02057,0.01966,0.02046,500285035.2
2020-08-09,0.02046,0.02063,0.0201,0.02045,528429014.9
2020-08-10,0.02045,0.0218,0.02043,0.02146,1363516940.1
2020-08-11,0.02147,0.02153,0.01937,0.0201,1095164577.5
2020-08-12,0.02011,0.02043,0.01898,0.02019,861345699.6
2020-08-13,0.02019,0.02299,0.0195,0.02238,2033016524.8
2020-08-14,0.02238,0.02584,0.02235,0.02471,2544402787.2
2020-08-15,0.02471,0.02574,0.0236,0.02526,1821331007.5
2020-08-16,0.02527,0.02852,0.02403,0.02824,2446857391.0
2020-08-17,0.02824,0.0314,0.02676,0.03036,2639464251.8
2020-08-18,0.03037,0.03248,0.028,0.02875,3772125514.0
2020-08-19,0.02876,0.02894,0.02547,0.02648,3805112504.6
2020-08-20,0.02649,0.02778,0.02645,0.02746,2042028251.2
2020-08-21,0.02746,0.02772,0.024,0.02425,2158912614.4
2020-08-22,0.02425,0.02551,0.02332,0.02512,2125627832.3
2020-08-23,0.0251,0.02529,0.02361,0.02435,1106682263.3
2020-08-24,0.02434,0.02569,0.0239,0.0251,1084065804.8
2020-08-25,0.0251,0.02546,0.02219,0.02299,1464579684.4
2020-08-26,0.023,0.02392,0.02275,0.02369,1055935996.2
2020-08-27,0.02369,0.02447,0.02203,0.02307,1427748692.5
2020-08-28,0.02308,0.02428,0.02269,0.02392,928195097.0
2020-08-29,0.02392,0.02524,0.02371,0.02491,917633930.6
2020-08-30,0.02491,0.02819,0.02489,0.02696,1906342649.1
2020-08-31,0.02696,0.02982,0.02578,0.02917,2585111182.2
2020-09-01,0.02916,0.036,0.02805,0.03466,4731565797.2
2020-09-02,0.03465,0.03834,0.03125,0.03449,9640849144.6
2020-09-03,0.03451,0.0499,0.03401,0.03996,13240401200.2
2020-09-04,0.03998,0.04482,0.0314,0.03552,10510231260.4
2020-09-05,0.03555,0.03665,0.02723,0.02988,6505449760.6
2020-09-06,0.02988,0.03256,0.028,0.03142,4400299426.2
2020-09-07,0.03141,0.03256,0.02833,0.03249,2764926930.5
2020-09-08,0.03248,0.0355,0.03157,0.03518,3498364544.9
2020-09-09,0.03518,0.03591,0.03356,0.03397,1994534013.6
2020-09-10,0.03396,0.0352,0.03246,0.03299,1586740038.1
2020-09-11,0.03301,0.0345,0.03142,0.0335,1399235276.3
2020-09-12,0.0335,0.03357,0.03203,0.03272,807207380.9
2020-09-13,0.03272,0.03284,0.02937,0.03065,1327085168.3
2020-09-14,0.03065,0.03145,0.03002,0.03039,1397742517.7
2020-09-15,0.03041,0.03045,0.02751,0.02788,1917325425.7
2020-09-16,0.02788,0.0299,0.02615,0.02639,3502290453.6
2020-09-17,0.02639,0.02847,0.02634,0.02813,1848290113.2
2020-09-18,0.02813,0.02986,0.02778,0.02905,1503621076.8
2020-09-19,0.02905,0.02926,0.02756,0.02768,968543405.2
2020-09-20,0.02768,0.02773,0.02641,0.02694,973857313.1
2020-09-21,0.02695,0.02749,0.02459,0.0249,1509835312.6
2020-09-22,0.0249,0.02549,0.02453,0.02499,815152797.5
2020-09-23,0.02498,0.0261,0.02463,0.02486,1251326659.8
2020-09-24,0.02486,0.02634,0.02447,0.02625,1612964213.8
2020-09-25,0.02625,0.02742,0.02549,0.02714,1542529258.0
2020-09-26,0.02715,0.02893,0.02697,0.02718,1427017277.3
2020-09-27,0.02717,0.02757,0.02595,0.02659,1398653692.4
2020-09-28,0.02659,0.02717,0.02613,0.02625,1696802057.6
2020-09-29,0.02623,0.02643,0.0255,0.0263,1142496339.0
2020-09-30,0.0263,0.02657,0.02572,0.02621,820839526.0
2020-10-01,0.02622,0.02675,0.02504,0.02581,1801626292.6
2020-10-02,0.02579,0.02617,0.02395,0.0259,1241602705.3
2020-10-03,0.0259,0.02849,0.02575,0.02719,1679730887.1
2020-10-04,0.0272,0.02739,0.02586,0.02644,1524677259.7
2020-10-05,0.02644,0.02684,0.02593,0.02643,1057490258.8
2020-10-06,0.02643,0.02659,0.02527,0.02556,1042748361.9
2020-10-07,0.02556,0.02566,0.02501,0.02551,711802005.6
2020-10-08,0.02551,0.026,0.02496,0.02572,1045491048.5
2020-10-09,0.02572,0.02646,0.0256,0.02627,1467913927.2
2020-10-10,0.02627,0.02743,0.02626,0.02644,1335278925.5
2020-10-11,0.02643,0.0268,0.02608,0.02656,941753387.2
2020-10-12,0.02655,0.02784,0.02584,0.02709,1398274223.4
2020-10-13,0.02708,0.02733,0.02651,0.0268,899778594.7
2020-10-14,0.0268,0.02718,0.0263,0.02676,836283008.8
2020-10-15,0.02675,0.02679,0.02627,0.02652,594845653.0
2020-10-16,0.02653,0.02661,0.0255,0.02572,608652972.0
2020-10-17,0.02571,0.02606,0.0255,0.02574,315279242.4
2020-10-18,0.02574,0.0261,0.02567,0.02594,265978536.1
2020-10-19,0.02593,0.02614,0.02565,0.02589,513549302.7
2020-10-20,0.02588,0.02915,0.02532,0.02592,2321744915.9
2020-10-21,0.02593,0.02757,0.02587,0.02667,1144231906.0
2020-10-22,0.02666,0.02748,0.02665,0.02708,727252779.7
2020-10-23,0.02709,0.02713,0.02624,0.02669,546279908.2
2020-10-24,0.0267,0.02729,0.02656,0.02706,544973533.7
2020-10-25,0.02705,0.02725,0.02662,0.02699,576987726.9
2020-10-26,0.02698,0.0275,0.02634,0.02675,855670592.3
2020-10-27,0.02675,0.02714,0.0267,0.02701,610399243.3
2020-10-28,0.02701,0.02736,0.02652,0.02688,771483712.9
2020-10-29,0.02688,0.02728,0.02636,0.02655,765752218.0
2020-10-30,0.02656,0.02667,0.02522,0.0256,871951290.5
2020-10-31,0.0256,0.02669,0.02545,0.02576,851462505.6
2020-11-01,0.02576,0.02591,0.0254,0.02574,497387089.2
2020-11-02,0.02574,0.02589,0.02436,0.02445,879566372.7
2020-11-03,0.02444,0.02447,0.02304,0.02442,1095296354.6
2020-11-04,0.02441,0.02444,0.02365,0.0242,894859419.7
2020-11-05,0.02421,0.02508,0.02402,0.02493,1014789309.3
2020-11-06,0.02494,0.02617,0.0249,0.02616,1057308400.7
2020-11-07,0.02615,0.02674,0.0244,0.02486,1515522976.6
2020-11-08,0.02486,0.02565,0.0246,0.02535,569685678.5
2020-11-09,0.02534,0.02562,0.02464,0.02479,639504222.3
2020-11-10,0.02479,0.0253,0.02461,0.02483,524595692.7
2020-11-11,0.02484,0.0253,0.02483,0.02498,488484326.4
2020-11-12,0.02497,0.02521,0.02474,0.0249,643131651.9
2020-11-13,0.0249,0.02547,0.02478,0.0254,805998812.9
2020-11-14,0.0254,0.02545,0.02495,0.02513,571177180.2
2020-11-15,0.02513,0.02581,0.02492,0.02533,685798227.2
2020-11-16,0.02532,0.0258,0.0251,0.02549,681566043.4
2020-11-17,0.02549,0.02664,0.02545,0.02649,1001981251.9
2020-11-18,0.0265,0.02713,0.0241,0.02678,1659887707.2
2020-11-19,0.02677,0.02695,0.0253,0.02581,1328670550.3
2020-11-20,0.0258,0.02657,0.02574,0.02629,1131122949.7
2020-11-21,0.02629,0.03073,0.02612,0.03057,3351418820.1
2020-11-22,0.03056,0.03081,0.02722,0.02875,2909105916.4
2020-11-23,0.02873,0.03183,0.0283,0.03174,2623456115.7
2020-11-24,0.03174,0.03915,0.03143,0.03523,6013330220.2
2020-11-25,0.03524,0.03744,0.03161,0.03304,4381691467.9
2020-11-26,0.03305,0.03389,0.02715,0.02942,4693587268.6
2020-11-27,0.02942,0.03014,0.02806,0.02938,1370876076.8
2020-11-28,0.02938,0.03125,0.02863,0.03047,1526904135.6
2020-11-29,0.03046,0.03123,0.02956,0.03072,909797312.5
2020-11-30,0.03074,0.03309,0.03024,0.03236,1785509133.8
2020-12-01,0.03236,0.03425,0.0292,0.03024,2733408986.2
2020-12-02,0.03026,0.03134,0.0297,0.03118,964079509.3
2020-12-03,0.03117,0.03195,0.03073,0.03166,730337042.7
2020-12-04,0.03165,0.03172,0.02903,0.02947,892084794.8
2020-12-05,0.02944,0.0306,0.02917,0.03056,366436721.8
2020-12-06,0.03057,0.031,0.03004,0.03091,625718156.4
2020-12-07,0.03093,0.03098,0.02989,0.03029,520972036.3
2020-12-08,0.0303,0.0303,0.0275,0.0279,948379670.6
2020-12-09,0.02789,0.02885,0.027,0.0287,1091324294.4
2020-12-10,0.02869,0.02881,0.02774,0.02811,639683453.7
2020-12-11,0.02812,0.02821,0.0274,0.02778,917010768.8
2020-12-12,0.02779,0.02882,0.02764,0.02855,614827855.4
2020-12-13,0.02856,0.02967,0.02845,0.02921,632948071.5
2020-12-14,0.0292,0.02923,0.0286,0.0291,493689369.6
2020-12-15,0.02911,0.0295,0.02869,0.02918,528730999.8
2020-12-16,0.02919,0.03147,0.02875,0.03145,1044220054.6
2020-12-17,0.03145,0.03249,0.03,0.03072,1955526630.0
2020-12-18,0.03072,0.03143,0.0301,0.03109,949196559.6
2020-12-19,0.03109,0.03198,0.03083,0.03124,693795912.0
2020-12-20,0.03123,0.03288,0.03027,0.03122,1529437086.9
2020-12-21,0.03121,0.03191,0.029,0.02926,1471631429.0
2020-12-22,0.02926,0.02958,0.02775,0.02885,1360964666.1
2020-12-23,0.02885,0.02904,0.02371,0.0248,2142604251.0
2020-12-24,0.0248,0.02775,0.02413,0.02769,1751535454.7
2020-12-25,0.02769,0.0295,0.02708,0.02854,1544825223.7
2020-12-26,0.02853,0.02863,0.02722,0.0278,932421941.0
2020-12-27,0.02781,0.03113,0.02663,0.02889,2702426365.2
2020-12-28,0.0289,0.03038,0.02861,0.02959,1683299563.4
2020-12-29,0.02958,0.03024,0.0265,0.02767,2631697624.4
2020-12-30,0.02768,0.02782,0.02635,0.02695,1207710716.3
2020-12-31,0.02694,0.02705,0.02593,0.02677,921669879.7
2021-01-01,0.02677,0.02738,0.02646,0.02685,687812306.6
2021-01-02,0.02686,0.02794,0.0265,0.02721,1134173980.6
2021-01-03,0.0272,0.03004,0.02652,0.02949,2556032496.1
2021-01-04,0.02949,0.03219,0.0268,0.03095,4735501702.0
2021-01-05,0.03096,0.03125,0.02693,0.02852,4639853362.5
2021-01-06,0.02853,0.0309,0.0278,0.03046,3323268177.3
2021-01-07,0.03047,0.03337,0.02996,0.03095,4780439554.2
2021-01-08,0.03095,0.03126,0.02865,0.0304,2918249782.4
2021-01-09,0.03041,0.03554,0.02956,0.03382,4324171400.0
2021-01-10,0.03382,0.03674,0.03105,0.03275,5258909192.3
2021-01-11,0.03274,0.0328,0.02694,0.02897,4740416173.0
2021-01-12,0.02897,0.03038,0.02789,0.02865,1883041867.6
2021-01-13,0.02864,0.0309,0.02775,0.03079,1767066265.4
2021-01-14,0.03079,0.03186,0.02908,0.03014,2407147625.0
2021-01-15,0.03015,0.03146,0.0283,0.02972,2693255797.2
2021-01-16,0.02973,0.0313,0.02945,0.03008,2018029935.1
2021-01-17,0.03009,0.03077,0.02912,0.0302,1482981263.3
2021-01-18,0.0302,0.0323,0.02962,0.03164,1831502514.0
2021-01-19,0.03164,0.03248,0.03061,0.03063,1898785824.0
2021-01-20,0.03061,0.03137,0.02916,0.03046,1749865640.6
2021-01-21,0.03048,0.03057,0.02756,0.02762,1831456402.7
2021-01-22,0.02761,0.02896,0.02636,0.02857,1464665680.4
2021-01-23,0.02855,0.02946,0.02806,0.02925,1013788694.9
2021-01-24,0.02925,0.03069,0.02899,0.02999,1309374467.0
2021-01-25,0.03,0.0327,0.02942,0.02949,2759431099.5
2021-01-26,0.02949,0.02996,0.02843,0.02949,1024100538.8
2021-01-27,0.02951,0.02951,0.02754,0.02823,1103407126.5
2021-01-28,0.02823,0.02996,0.0279,0.02955,910735526.3
2021-01-29,0.02954,0.04439,0.02935,0.03335,14514073978.0
2021-01-30,0.03333,0.03362,0.03058,0.03216,4329078092.2
2021-01-31,0.03216,0.03489,0.03088,0.03154,4176884195.6
2021-02-01,0.03154,0.03493,0.03117,0.03295,3869231172.5
2021-02-02,0.03295,0.03352,0.032,0.03317,1771167774.7
2021-02-03,0.03317,0.03525,0.03316,0.03452,2185136843.0
2021-02-04,0.03451,0.03472,0.03211,0.0331,2284283699.2
2021-02-05,0.03311,0.03662,0.033,0.03624,3253853066.2
2021-02-06,0.03624,0.03648,0.03347,0.03507,2224935328.0
2021-02-07,0.03506,0.03734,0.03402,0.03597,3243193308.1
2021-02-08,0.03597,0.04183,0.03526,0.04042,4084547193.1
2021-02-09,0.04042,0.05097,0.04031,0.04608,7588746716.3
2021-02-10,0.04608,0.04977,0.0415,0.04629,4894593793.4
2021-02-11,0.04629,0.0591,0.04443,0.05681,4404275814.1
2021-02-12,0.05683,0.05786,0.05158,0.05515,4610107562.9
2021-02-13,0.05516,0.06122,0.0515,0.05995,4513205809.5
2021-02-14,0.05993,0.0602,0.05223,0.05519,3273279004.0
2021-02-15,0.05519,0.05627,0.04509,0.05079,4334549054.9
2021-02-16,0.05079,0.0552,0.04917,0.05202,2518117109.3
2021-02-17,0.05202,0.05394,0.04874,0.05256,2324982014.2
2021-02-18,0.05258,0.05565,0.0521,0.05492,2080844398.7
2021-02-19,0.05491,0.06449,0.054,0.06073,4529927537.0
2021-02-20,0.0607,0.06368,0.05506,0.05773,3441845049.2
2021-02-21,0.05773,0.06136,0.05634,0.05935,2049672560.8
2021-02-22,0.05935,0.0596,0.04757,0.05425,3394984565.6
2021-02-23,0.05423,0.05463,0.038,0.04501,4596214425.4
2021-02-24,0.04496,0.05005,0.04324,0.048,2396568102.7
2021-02-25,0.048,0.05005,0.04492,0.0452,1774250210.3
2021-02-26,0.04521,0.04684,0.04233,0.04517,1576432724.3
2021-02-27,0.04519,0.04845,0.04512,0.04652,1649942643.4
2021-02-28,0.04651,0.04681,0.043,0.04562,1562798229.0
2021-03-01,0.0456,0.0482,0.04494,0.04784,1591481988.5
2021-03-02,0.04784,0.04891,0.04545,0.04687,1378993621.9
2021-03-03,0.04685,0.04965,0.04651,0.04883,1370831333.1
2021-03-04,0.04885,0.0534,0.04839,0.05142,3217266141.6
2021-03-05,0.05143,0.05148,0.04845,0.05019,1470004199.6
2021-03-06,0.05019,0.05076,0.04864,0.05015,1047091814.2
2021-03-07,0.05015,0.05185,0.04998,0.05173,1066844034.4
2021-03-08,0.05174,0.05329,0.05019,0.05307,1515827169.1
2021-03-09,0.05306,0.05358,0.05203,0.0532,1353471935.8
2021-03-10,0.0532,0.05339,0.05038,0.05142,1821590711.4
2021-03-11,0.05142,0.05184,0.04967,0.05151,1451223707.5
2021-03-12,0.05151,0.05174,0.04861,0.04997,1323392816.6
2021-03-13,0.04995,0.05417,0.04883,0.05291,1799821567.5
2021-03-14,0.05293,0.05384,0.05099,0.05105,1355377117.0
2021-03-15,0.05106,0.0522,0.0482,0.05069,1776122719.6
2021-03-16,0.05069,0.05315,0.04904,0.05237,1838243342.7
2021-03-17,0.05237,0.05589,0.05196,0.05483,2706797539.2
2021-03-18,0.05484,0.05524,0.05292,0.05329,1276163995.9
2021-03-19,0.05328,0.05955,0.05213,0.05862,2412204385.7
2021-03-20,0.05862,0.0685,0.05858,0.0609,6465754072.0
2021-03-21,0.06089,0.06449,0.05864,0.06337,3005393639.8
2021-03-22,0.06337,0.06626,0.05876,0.05927,2716901314.1
2021-03-23,0.05928,0.06171,0.05746,0.05852,1924170090.2
2021-03-24,0.05853,0.06228,0.05432,0.05568,2020874385.3
2021-03-25,0.05565,0.0563,0.05273,0.05528,1760149123.5
2021-03-26,0.05528,0.06638,0.05523,0.06464,3151659053.8
2021-03-27,0.06464,0.06762,0.06273,0.0636,2569935519.7
2021-03-28,0.0636,0.06467,0.06187,0.06362,1161041795.8
2021-03-29,0.06363,0.06586,0.06322,0.06475,1271156262.5
2021-03-30,0.06474,0.06672,0.06421,0.06598,1516852370.8
2021-03-31,0.06598,0.09766,0.06553,0.09296,10236274771.4
2021-04-01,0.09301,0.09471,0.0822,0.08543,5624820649.0
2021-04-02,0.08542,0.09268,0.08423,0.09232,3558201740.2
2021-04-03,0.09235,0.11118,0.08789,0.10143,7464330743.1
2021-04-04,0.10145,0.12851,0.09976,0.12761,7398771026.9
2021-04-05,0.1276,0.14927,0.12576,0.13655,7842044888.6
2021-04-06,0.13652,0.1388,0.111,0.12401,6254159263.2
2021-04-07,0.12397,0.12578,0.1035,0.11045,5108680620.0
2021-04-08,0.11032,0.12615,0.10971,0.12349,3443498300.5
2021-04-09,0.12349,0.12514,0.11432,0.11584,2309522635.3
2021-04-10,0.11584,0.12758,0.11241,0.1263,3257594697.4
2021-04-11,0.1264,0.12685,0.11792,0.12214,2206490981.5
2021-04-12,0.12212,0.13739,0.12154,0.12874,4811133581.9
2021-04-13,0.12874,0.1554,0.128,0.14622,6284763382.0
2021-04-14,0.1462,0.15628,0.133,0.1404,4796784411.7
2021-04-15,0.14039,0.16899,0.136,0.16421,5137733985.6
2021-04-16,0.16421,0.178,0.135,0.16091,6725692463.3
2021-04-17,0.16091,0.18,0.15278,0.15535,4516595321.3
2021-04-18,0.15536,0.15698,0.122,0.14302,4773186573.5
2021-04-19,0.14302,0.14799,0.12951,0.12993,3094361723.2
2021-04-20,0.12989,0.1349,0.11678,0.13279,3116150665.0
2021-04-21,0.13278,0.13561,0.1209,0.12273,2244954543.6
